read_name	start	end	element	mapq	strand	element_len	read_len	num_of_units	ref	ref_start	ref_end
82e0d549-8fa3-49d2-b8a7-4b17a48fa750	6159	6165	XapI	*	*	6	9365	2	*	*	*
82e0d549-8fa3-49d2-b8a7-4b17a48fa750	7588	7680	DUX4	34	+	92	9365	6	DUX4_mRNA_genbankAF117653.3_exon2	0	92
82e0d549-8fa3-49d2-b8a7-4b17a48fa750	7673	9357	D4Z4_unit	60	+	1684	9365	4	D4Z4_KpnI	0	1681
ef7b65d9-09f5-4a86-8bab-0a3519b17b26	18999	19005	XapI	*	*	6	42952	99	*	*	*
ef7b65d9-09f5-4a86-8bab-0a3519b17b26	17517	19091	D4Z4_unit	60	-	1574	42952	1	D4Z4_KpnI	1680	3296
ef7b65d9-09f5-4a86-8bab-0a3519b17b26	17720	19076	DUX4	60	-	1356	42952	1	DUX4_mRNA_genbankAF117653.3_exon1	0	1367
1f2892cb-c3cd-480c-b8bc-15d7cef9c888	25	876	D4Z4_unit	60	+	851	895	1	D4Z4_KpnI	1621	2459
1f2892cb-c3cd-480c-b8bc-15d7cef9c888	103	877	DUX4	60	+	774	895	1	DUX4_mRNA_genbankAF117653.3_exon1	0	765
1f2892cb-c3cd-480c-b8bc-15d7cef9c888	178	184	XapI	*	*	6	895	1	*	*	*
e38643f8-f56b-46af-bb31-f45897de2357	30	2178	D4Z4_unit	60	+	2148	2710	2	D4Z4_KpnI	1103	3260
e38643f8-f56b-46af-bb31-f45897de2357	618	1990	DUX4	60	+	1372	2710	1	DUX4_mRNA_genbankAF117653.3_exon1	0	1367
e38643f8-f56b-46af-bb31-f45897de2357	2216	2703	D4Z4_unit	60	+	487	2710	2	D4Z4_KpnI	0	485
341b3920-2b51-4888-90a3-12afc4140256	23774	24594	p13E-11	60	+	820	29081	1	p13E11	0	820
341b3920-2b51-4888-90a3-12afc4140256	24719	25626	D4Z4_unit	60	+	907	29081	2	D4Z4_KpnI	2390	3296
341b3920-2b51-4888-90a3-12afc4140256	24720	25404	DUX4	60	+	684	29081	4	DUX4_mRNA_genbankAF117653.3_exon1	696	1380
341b3920-2b51-4888-90a3-12afc4140256	25536	25542	BlnI	*	*	6	29081	6	*	*	*
341b3920-2b51-4888-90a3-12afc4140256	25541	25633	DUX4	60	+	92	29081	4	DUX4_mRNA_genbankAF117653.3_exon2	0	92
341b3920-2b51-4888-90a3-12afc4140256	25626	28893	D4Z4_unit	60	+	3267	29081	2	D4Z4_KpnI	0	3296
341b3920-2b51-4888-90a3-12afc4140256	27295	28671	DUX4	60	+	1376	29081	4	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
341b3920-2b51-4888-90a3-12afc4140256	27368	27374	XapI	*	*	6	29081	43	*	*	*
341b3920-2b51-4888-90a3-12afc4140256	28820	28900	DUX4	52	+	80	29081	4	DUX4_mRNA_genbankAF117653.3_exon2	12	92
5b1df3c8-96cc-496c-a8d5-d86fbeafa64f	2321	2890	D4Z4_unit	60	-	569	2901	2	D4Z4_KpnI	2722	3296
5b1df3c8-96cc-496c-a8d5-d86fbeafa64f	2543	2889	DUX4	60	-	346	2901	3	DUX4_mRNA_genbankAF117653.3_exon1	1028	1380
5b1df3c8-96cc-496c-a8d5-d86fbeafa64f	2314	2406	DUX4	46	-	92	2901	3	DUX4_mRNA_genbankAF117653.3_exon2	2	92
5b1df3c8-96cc-496c-a8d5-d86fbeafa64f	39	2321	D4Z4_unit	60	-	2282	2901	2	D4Z4_KpnI	0	2256
5b1df3c8-96cc-496c-a8d5-d86fbeafa64f	38	605	DUX4	60	-	567	2901	3	DUX4_mRNA_genbankAF117653.3_exon1	0	562
5b1df3c8-96cc-496c-a8d5-d86fbeafa64f	2403	2409	BlnI	*	*	6	2901	1	*	*	*
c598c20e-c988-4b6a-a426-8610123459d8	473	1253	D4Z4_unit	60	-	780	1255	2	D4Z4_KpnI	2514	3296
c598c20e-c988-4b6a-a426-8610123459d8	694	1252	DUX4	60	-	558	1255	2	DUX4_mRNA_genbankAF117653.3_exon1	820	1380
c598c20e-c988-4b6a-a426-8610123459d8	466	559	DUX4	48	-	93	1255	2	DUX4_mRNA_genbankAF117653.3_exon2	0	92
c598c20e-c988-4b6a-a426-8610123459d8	32	473	D4Z4_unit	60	-	441	1255	2	D4Z4_KpnI	0	446
bd62c959-9dc4-46d7-b024-005c4bc6162f	20	398	D4Z4_unit	60	+	378	10640	4	D4Z4_KpnI	2915	3296
bd62c959-9dc4-46d7-b024-005c4bc6162f	21	178	DUX4	60	+	157	10640	7	DUX4_mRNA_genbankAF117653.3_exon1	1221	1380
bd62c959-9dc4-46d7-b024-005c4bc6162f	316	405	DUX4	42	+	89	10640	7	DUX4_mRNA_genbankAF117653.3_exon2	4	92
bd62c959-9dc4-46d7-b024-005c4bc6162f	398	3673	D4Z4_unit	60	+	3275	10640	4	D4Z4_KpnI	0	3296
bd62c959-9dc4-46d7-b024-005c4bc6162f	2080	3449	DUX4	60	+	1369	10640	7	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
bd62c959-9dc4-46d7-b024-005c4bc6162f	2153	2159	XapI	*	*	6	10640	5	*	*	*
bd62c959-9dc4-46d7-b024-005c4bc6162f	3587	3680	DUX4	50	+	93	10640	7	DUX4_mRNA_genbankAF117653.3_exon2	0	92
bd62c959-9dc4-46d7-b024-005c4bc6162f	3673	6971	D4Z4_unit	60	+	3298	10640	4	D4Z4_KpnI	0	3296
bd62c959-9dc4-46d7-b024-005c4bc6162f	5393	6748	DUX4	60	+	1355	10640	7	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
bd62c959-9dc4-46d7-b024-005c4bc6162f	5467	5473	XapI	*	*	6	10640	5	*	*	*
bd62c959-9dc4-46d7-b024-005c4bc6162f	6885	6978	DUX4	60	+	93	10640	7	DUX4_mRNA_genbankAF117653.3_exon2	0	92
bd62c959-9dc4-46d7-b024-005c4bc6162f	6971	9106	D4Z4_unit	60	+	2135	10640	4	D4Z4_KpnI	0	2131
bd62c959-9dc4-46d7-b024-005c4bc6162f	7399	7405	BlnI	*	*	6	10640	2	*	*	*
bd62c959-9dc4-46d7-b024-005c4bc6162f	8670	9107	DUX4	60	+	437	10640	7	DUX4_mRNA_genbankAF117653.3_exon1	0	437
bd62c959-9dc4-46d7-b024-005c4bc6162f	8745	8751	XapI	*	*	6	10640	5	*	*	*
13572a72-144d-46b4-b0a8-e216558f2791	4586	5646	D4Z4_unit	60	-	1060	5660	3	D4Z4_KpnI	2193	3293
13572a72-144d-46b4-b0a8-e216558f2791	4794	5645	DUX4	60	-	851	5660	2	DUX4_mRNA_genbankAF117653.3_exon1	499	1380
13572a72-144d-46b4-b0a8-e216558f2791	1318	4581	D4Z4_unit	60	-	3263	5660	3	D4Z4_KpnI	3	3293
13572a72-144d-46b4-b0a8-e216558f2791	1401	1407	BlnI	*	*	6	5660	3	*	*	*
13572a72-144d-46b4-b0a8-e216558f2791	1536	2874	DUX4	60	-	1338	5660	2	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
13572a72-144d-46b4-b0a8-e216558f2791	65	1314	D4Z4_unit	60	-	1249	5660	3	D4Z4_KpnI	0	1266
13572a72-144d-46b4-b0a8-e216558f2791	4994	5000	BlnI	*	*	6	5660	3	*	*	*
13572a72-144d-46b4-b0a8-e216558f2791	5144	5150	BlnI	*	*	6	5660	3	*	*	*
95bc1b92-f739-48c4-b379-56f8e6e8e490	31	2483	D4Z4_unit	60	+	2452	10814	4	D4Z4_KpnI	833	3283
95bc1b92-f739-48c4-b379-56f8e6e8e490	917	2274	DUX4	60	+	1357	10814	6	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
95bc1b92-f739-48c4-b379-56f8e6e8e490	2412	2418	BlnI	*	*	6	10814	4	*	*	*
95bc1b92-f739-48c4-b379-56f8e6e8e490	2413	2484	DUX4	1	+	71	10814	6	DUX4_mRNA_genbankAF117653.3_exon2	2	73
95bc1b92-f739-48c4-b379-56f8e6e8e490	2500	5816	D4Z4_unit	60	+	3316	10814	4	D4Z4_KpnI	5	3296
95bc1b92-f739-48c4-b379-56f8e6e8e490	4223	5593	DUX4	60	+	1370	10814	6	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
95bc1b92-f739-48c4-b379-56f8e6e8e490	5731	5737	BlnI	*	*	6	10814	4	*	*	*
95bc1b92-f739-48c4-b379-56f8e6e8e490	5732	5823	DUX4	27	+	91	10814	6	DUX4_mRNA_genbankAF117653.3_exon2	2	92
95bc1b92-f739-48c4-b379-56f8e6e8e490	5816	9100	D4Z4_unit	60	+	3284	10814	4	D4Z4_KpnI	0	3296
95bc1b92-f739-48c4-b379-56f8e6e8e490	5882	5888	BlnI	*	*	6	10814	4	*	*	*
95bc1b92-f739-48c4-b379-56f8e6e8e490	7530	8876	DUX4	60	+	1346	10814	6	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
95bc1b92-f739-48c4-b379-56f8e6e8e490	9016	9022	BlnI	*	*	6	10814	4	*	*	*
95bc1b92-f739-48c4-b379-56f8e6e8e490	9017	9107	DUX4	49	+	90	10814	6	DUX4_mRNA_genbankAF117653.3_exon2	2	92
95bc1b92-f739-48c4-b379-56f8e6e8e490	9100	10801	D4Z4_unit	60	+	1701	10814	4	D4Z4_KpnI	0	1681
44d0ea25-7491-45da-b052-b96d55eae58a	24725	25532	p13E-11	60	+	807	73150	1	p13E11	0	820
44d0ea25-7491-45da-b052-b96d55eae58a	25644	26559	D4Z4_unit	60	+	915	73150	16	D4Z4_KpnI	2380	3296
44d0ea25-7491-45da-b052-b96d55eae58a	25645	26339	DUX4	60	+	694	73150	30	DUX4_mRNA_genbankAF117653.3_exon1	686	1380
44d0ea25-7491-45da-b052-b96d55eae58a	26474	26566	DUX4	49	+	92	73150	30	DUX4_mRNA_genbankAF117653.3_exon2	0	92
44d0ea25-7491-45da-b052-b96d55eae58a	26559	29845	D4Z4_unit	60	+	3286	73150	16	D4Z4_KpnI	0	3296
44d0ea25-7491-45da-b052-b96d55eae58a	28247	29618	DUX4	60	+	1371	73150	30	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
44d0ea25-7491-45da-b052-b96d55eae58a	28320	28326	XapI	*	*	6	73150	56	*	*	*
44d0ea25-7491-45da-b052-b96d55eae58a	29758	29852	DUX4	40	+	94	73150	30	DUX4_mRNA_genbankAF117653.3_exon2	0	92
44d0ea25-7491-45da-b052-b96d55eae58a	29845	33143	D4Z4_unit	60	+	3298	73150	16	D4Z4_KpnI	0	3296
44d0ea25-7491-45da-b052-b96d55eae58a	31543	32905	DUX4	60	+	1362	73150	30	DUX4_mRNA_genbankAF117653.3_exon1	0	1370
44d0ea25-7491-45da-b052-b96d55eae58a	31616	31622	XapI	*	*	6	73150	56	*	*	*
44d0ea25-7491-45da-b052-b96d55eae58a	33056	33148	DUX4	59	+	92	73150	30	DUX4_mRNA_genbankAF117653.3_exon2	0	90
44d0ea25-7491-45da-b052-b96d55eae58a	33143	36445	D4Z4_unit	60	+	3302	73150	16	D4Z4_KpnI	0	3296
44d0ea25-7491-45da-b052-b96d55eae58a	34849	36221	DUX4	60	+	1372	73150	30	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
44d0ea25-7491-45da-b052-b96d55eae58a	34920	34926	XapI	*	*	6	73150	56	*	*	*
44d0ea25-7491-45da-b052-b96d55eae58a	36360	36452	DUX4	60	+	92	73150	30	DUX4_mRNA_genbankAF117653.3_exon2	0	92
44d0ea25-7491-45da-b052-b96d55eae58a	36445	39726	D4Z4_unit	60	+	3281	73150	16	D4Z4_KpnI	0	3288
44d0ea25-7491-45da-b052-b96d55eae58a	38140	39514	DUX4	60	+	1374	73150	30	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
44d0ea25-7491-45da-b052-b96d55eae58a	38213	38219	XapI	*	*	6	73150	56	*	*	*
44d0ea25-7491-45da-b052-b96d55eae58a	39649	39727	DUX4	41	+	78	73150	30	DUX4_mRNA_genbankAF117653.3_exon2	0	78
44d0ea25-7491-45da-b052-b96d55eae58a	39732	43048	D4Z4_unit	60	+	3316	73150	16	D4Z4_KpnI	0	3296
44d0ea25-7491-45da-b052-b96d55eae58a	41441	42824	DUX4	60	+	1383	73150	30	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
44d0ea25-7491-45da-b052-b96d55eae58a	41514	41520	XapI	*	*	6	73150	56	*	*	*
44d0ea25-7491-45da-b052-b96d55eae58a	42963	43055	DUX4	60	+	92	73150	30	DUX4_mRNA_genbankAF117653.3_exon2	0	92
44d0ea25-7491-45da-b052-b96d55eae58a	43048	46334	D4Z4_unit	60	+	3286	73150	16	D4Z4_KpnI	0	3296
44d0ea25-7491-45da-b052-b96d55eae58a	44733	46111	DUX4	60	+	1378	73150	30	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
44d0ea25-7491-45da-b052-b96d55eae58a	44806	44812	XapI	*	*	6	73150	56	*	*	*
44d0ea25-7491-45da-b052-b96d55eae58a	46249	46341	DUX4	60	+	92	73150	30	DUX4_mRNA_genbankAF117653.3_exon2	0	92
44d0ea25-7491-45da-b052-b96d55eae58a	46334	49625	D4Z4_unit	60	+	3291	73150	16	D4Z4_KpnI	0	3296
44d0ea25-7491-45da-b052-b96d55eae58a	48033	49400	DUX4	60	+	1367	73150	30	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
44d0ea25-7491-45da-b052-b96d55eae58a	48106	48112	XapI	*	*	6	73150	56	*	*	*
44d0ea25-7491-45da-b052-b96d55eae58a	49539	49632	DUX4	60	+	93	73150	30	DUX4_mRNA_genbankAF117653.3_exon2	0	92
44d0ea25-7491-45da-b052-b96d55eae58a	49625	52914	D4Z4_unit	60	+	3289	73150	16	D4Z4_KpnI	0	3291
44d0ea25-7491-45da-b052-b96d55eae58a	51318	52699	DUX4	60	+	1381	73150	30	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
44d0ea25-7491-45da-b052-b96d55eae58a	51391	51397	XapI	*	*	6	73150	56	*	*	*
44d0ea25-7491-45da-b052-b96d55eae58a	52834	52924	DUX4	41	+	90	73150	30	DUX4_mRNA_genbankAF117653.3_exon2	0	90
44d0ea25-7491-45da-b052-b96d55eae58a	52919	56205	D4Z4_unit	60	+	3286	73150	16	D4Z4_KpnI	0	3296
44d0ea25-7491-45da-b052-b96d55eae58a	53088	53094	BlnI	*	*	6	73150	8	*	*	*
44d0ea25-7491-45da-b052-b96d55eae58a	54620	55985	DUX4	60	+	1365	73150	30	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
44d0ea25-7491-45da-b052-b96d55eae58a	54692	54698	XapI	*	*	6	73150	56	*	*	*
44d0ea25-7491-45da-b052-b96d55eae58a	55870	55876	BlnI	*	*	6	73150	8	*	*	*
44d0ea25-7491-45da-b052-b96d55eae58a	56120	56212	DUX4	41	+	92	73150	30	DUX4_mRNA_genbankAF117653.3_exon2	0	92
44d0ea25-7491-45da-b052-b96d55eae58a	56205	59493	D4Z4_unit	60	+	3288	73150	16	D4Z4_KpnI	0	3296
44d0ea25-7491-45da-b052-b96d55eae58a	57892	59266	DUX4	60	+	1374	73150	30	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
44d0ea25-7491-45da-b052-b96d55eae58a	57965	57971	XapI	*	*	6	73150	56	*	*	*
44d0ea25-7491-45da-b052-b96d55eae58a	59408	59500	DUX4	60	+	92	73150	30	DUX4_mRNA_genbankAF117653.3_exon2	0	92
44d0ea25-7491-45da-b052-b96d55eae58a	59493	62729	D4Z4_unit	60	+	3236	73150	16	D4Z4_KpnI	0	3296
44d0ea25-7491-45da-b052-b96d55eae58a	61138	62514	DUX4	60	+	1376	73150	30	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
44d0ea25-7491-45da-b052-b96d55eae58a	61211	61217	XapI	*	*	6	73150	56	*	*	*
44d0ea25-7491-45da-b052-b96d55eae58a	62644	62736	DUX4	60	+	92	73150	30	DUX4_mRNA_genbankAF117653.3_exon2	0	92
44d0ea25-7491-45da-b052-b96d55eae58a	62729	66001	D4Z4_unit	60	+	3272	73150	16	D4Z4_KpnI	0	3284
44d0ea25-7491-45da-b052-b96d55eae58a	64425	65789	DUX4	60	+	1364	73150	30	DUX4_mRNA_genbankAF117653.3_exon1	0	1376
44d0ea25-7491-45da-b052-b96d55eae58a	64496	64502	XapI	*	*	6	73150	56	*	*	*
44d0ea25-7491-45da-b052-b96d55eae58a	65928	66020	DUX4	11	+	92	73150	30	DUX4_mRNA_genbankAF117653.3_exon2	0	92
44d0ea25-7491-45da-b052-b96d55eae58a	66013	69279	D4Z4_unit	60	+	3266	73150	16	D4Z4_KpnI	0	3296
44d0ea25-7491-45da-b052-b96d55eae58a	67687	69058	DUX4	60	+	1371	73150	30	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
44d0ea25-7491-45da-b052-b96d55eae58a	67761	67767	XapI	*	*	6	73150	56	*	*	*
44d0ea25-7491-45da-b052-b96d55eae58a	69194	69286	DUX4	60	+	92	73150	30	DUX4_mRNA_genbankAF117653.3_exon2	0	92
44d0ea25-7491-45da-b052-b96d55eae58a	69279	72586	D4Z4_unit	60	+	3307	73150	16	D4Z4_KpnI	0	3296
44d0ea25-7491-45da-b052-b96d55eae58a	70990	72366	DUX4	60	+	1376	73150	30	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
44d0ea25-7491-45da-b052-b96d55eae58a	71063	71069	XapI	*	*	6	73150	56	*	*	*
44d0ea25-7491-45da-b052-b96d55eae58a	72501	72593	DUX4	60	+	92	73150	30	DUX4_mRNA_genbankAF117653.3_exon2	0	92
44d0ea25-7491-45da-b052-b96d55eae58a	72586	73134	D4Z4_unit	60	+	548	73150	16	D4Z4_KpnI	0	547
63441b3f-17f8-4276-a25c-79b861943c60	48671	48677	BlnI	*	*	6	100817	20	*	*	*
63441b3f-17f8-4276-a25c-79b861943c60	48528	49451	D4Z4_unit	1	-	923	100817	5	D4Z4_KpnI	1868	2882
63441b3f-17f8-4276-a25c-79b861943c60	48527	49450	DUX4	1	-	923	100817	8	DUX4_mRNA_genbankAF117653.3_exon1	174	1188
63441b3f-17f8-4276-a25c-79b861943c60	90334	91146	p13E-11	60	+	812	100817	1	p13E11	0	820
63441b3f-17f8-4276-a25c-79b861943c60	91252	92134	D4Z4_unit	60	+	882	100817	5	D4Z4_KpnI	2383	3296
63441b3f-17f8-4276-a25c-79b861943c60	91253	91915	DUX4	60	+	662	100817	8	DUX4_mRNA_genbankAF117653.3_exon1	689	1380
63441b3f-17f8-4276-a25c-79b861943c60	91847	91853	BlnI	*	*	6	100817	20	*	*	*
63441b3f-17f8-4276-a25c-79b861943c60	92063	92141	DUX4	1	+	78	100817	8	DUX4_mRNA_genbankAF117653.3_exon2	12	92
63441b3f-17f8-4276-a25c-79b861943c60	92134	95339	D4Z4_unit	60	+	3205	100817	5	D4Z4_KpnI	0	3296
63441b3f-17f8-4276-a25c-79b861943c60	93769	95119	DUX4	60	+	1350	100817	8	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
63441b3f-17f8-4276-a25c-79b861943c60	93841	93847	XapI	*	*	6	100817	160	*	*	*
63441b3f-17f8-4276-a25c-79b861943c60	95254	95346	DUX4	34	+	92	100817	8	DUX4_mRNA_genbankAF117653.3_exon2	0	92
63441b3f-17f8-4276-a25c-79b861943c60	95339	98583	D4Z4_unit	60	+	3244	100817	5	D4Z4_KpnI	0	3285
63441b3f-17f8-4276-a25c-79b861943c60	96225	96231	XapI	*	*	6	100817	160	*	*	*
63441b3f-17f8-4276-a25c-79b861943c60	97015	98373	DUX4	60	+	1358	100817	8	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
63441b3f-17f8-4276-a25c-79b861943c60	97086	97092	XapI	*	*	6	100817	160	*	*	*
63441b3f-17f8-4276-a25c-79b861943c60	98501	98507	BlnI	*	*	6	100817	20	*	*	*
63441b3f-17f8-4276-a25c-79b861943c60	98509	98584	DUX4	41	+	75	100817	8	DUX4_mRNA_genbankAF117653.3_exon2	0	75
63441b3f-17f8-4276-a25c-79b861943c60	98596	100803	D4Z4_unit	60	+	2207	100817	5	D4Z4_KpnI	5	2239
63441b3f-17f8-4276-a25c-79b861943c60	99299	99305	BlnI	*	*	6	100817	20	*	*	*
63441b3f-17f8-4276-a25c-79b861943c60	100281	100804	DUX4	60	+	523	100817	8	DUX4_mRNA_genbankAF117653.3_exon1	1	545
63441b3f-17f8-4276-a25c-79b861943c60	100353	100359	XapI	*	*	6	100817	160	*	*	*
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	57254	60207	D4Z4_unit	60	-	2953	60587	8	D4Z4_KpnI	138	3200
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	57380	58674	DUX4	60	-	1294	60587	9	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	53941	57165	D4Z4_unit	60	-	3224	60587	8	D4Z4_KpnI	0	3292
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	54155	55486	DUX4	60	-	1331	60587	9	DUX4_mRNA_genbankAF117653.3_exon1	4	1368
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	50746	53933	D4Z4_unit	60	-	3187	60587	8	D4Z4_KpnI	8	3296
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	50959	52277	DUX4	60	-	1318	60587	9	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	50739	50826	DUX4	21	-	87	60587	9	DUX4_mRNA_genbankAF117653.3_exon2	2	92
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	47464	50746	D4Z4_unit	60	-	3282	60587	8	D4Z4_KpnI	0	3286
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	47678	49059	DUX4	60	-	1381	60587	9	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	44196	47450	D4Z4_unit	60	-	3254	60587	8	D4Z4_KpnI	1	3296
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	44415	45748	DUX4	60	-	1333	60587	9	DUX4_mRNA_genbankAF117653.3_exon1	2	1380
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	40955	44196	D4Z4_unit	60	-	3241	60587	8	D4Z4_KpnI	0	3296
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	41174	42495	DUX4	60	-	1321	60587	9	DUX4_mRNA_genbankAF117653.3_exon1	0	1379
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	37747	40955	D4Z4_unit	60	-	3208	60587	8	D4Z4_KpnI	0	3296
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	37961	39299	DUX4	60	-	1338	60587	9	DUX4_mRNA_genbankAF117653.3_exon1	6	1380
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	37430	37734	D4Z4_unit	60	-	304	60587	8	D4Z4_KpnI	23	326
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	37199	37416	pLAM	60	-	217	60587	1	pLAM	0	229
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	37198	37384	DUX4	60	-	186	60587	9	DUX4_mRNA_genbankAF117653.3_exon3	0	198
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	37823	37829	BlnI	*	*	6	60587	18	*	*	*
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	43907	43913	BlnI	*	*	6	60587	18	*	*	*
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	44275	44281	BlnI	*	*	6	60587	18	*	*	*
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	45411	45417	XapI	*	*	6	60587	49	*	*	*
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	47537	47543	BlnI	*	*	6	60587	18	*	*	*
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	48302	48308	BlnI	*	*	6	60587	18	*	*	*
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	50823	50829	BlnI	*	*	6	60587	18	*	*	*
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	54013	54019	BlnI	*	*	6	60587	18	*	*	*
c6a5d55b-ac9c-416f-b9d2-7007a5fcdab3	55416	55422	XapI	*	*	6	60587	49	*	*	*
53449784-f2ed-4d65-a558-8881a124ca07	29	996	D4Z4_unit	60	+	967	1014	1	D4Z4_KpnI	1039	1998
53449784-f2ed-4d65-a558-8881a124ca07	688	997	DUX4	60	+	309	1014	1	DUX4_mRNA_genbankAF117653.3_exon1	0	304
53449784-f2ed-4d65-a558-8881a124ca07	761	767	XapI	*	*	6	1014	1	*	*	*
ca03493b-2f8f-4029-897f-f2c3867cd8de	25	1685	D4Z4_unit	60	+	1660	2583	2	D4Z4_KpnI	1623	3296
ca03493b-2f8f-4029-897f-f2c3867cd8de	102	1433	DUX4	60	+	1331	2583	2	DUX4_mRNA_genbankAF117653.3_exon1	0	1344
ca03493b-2f8f-4029-897f-f2c3867cd8de	1602	1608	BlnI	*	*	6	2583	1	*	*	*
ca03493b-2f8f-4029-897f-f2c3867cd8de	1603	1692	DUX4	48	+	89	2583	2	DUX4_mRNA_genbankAF117653.3_exon2	2	92
ca03493b-2f8f-4029-897f-f2c3867cd8de	1685	2263	D4Z4_unit	60	+	578	2583	2	D4Z4_KpnI	0	569
5d58114a-a70c-4640-9c23-98a3c5ad61e0	31	161	D4Z4_unit	60	+	130	2896	2	D4Z4_KpnI	3168	3296
5d58114a-a70c-4640-9c23-98a3c5ad61e0	53	59	BlnI	*	*	6	2896	1	*	*	*
5d58114a-a70c-4640-9c23-98a3c5ad61e0	74	168	DUX4	8	+	94	2896	2	DUX4_mRNA_genbankAF117653.3_exon2	0	92
5d58114a-a70c-4640-9c23-98a3c5ad61e0	161	2886	D4Z4_unit	60	+	2725	2896	2	D4Z4_KpnI	0	2716
5d58114a-a70c-4640-9c23-98a3c5ad61e0	1865	2887	DUX4	60	+	1022	2896	2	DUX4_mRNA_genbankAF117653.3_exon1	0	1022
5d58114a-a70c-4640-9c23-98a3c5ad61e0	1939	1945	XapI	*	*	6	2896	1	*	*	*
3de151b7-75a5-415c-b5b8-1e4631c1112b	57847	59139	D4Z4_unit	60	-	1292	59140	6	D4Z4_KpnI	1977	3296
3de151b7-75a5-415c-b5b8-1e4631c1112b	58064	59138	DUX4	60	-	1074	59140	10	DUX4_mRNA_genbankAF117653.3_exon1	283	1380
3de151b7-75a5-415c-b5b8-1e4631c1112b	57840	57930	DUX4	11	-	90	59140	10	DUX4_mRNA_genbankAF117653.3_exon2	0	92
3de151b7-75a5-415c-b5b8-1e4631c1112b	54591	57847	D4Z4_unit	60	-	3256	59140	6	D4Z4_KpnI	0	3284
3de151b7-75a5-415c-b5b8-1e4631c1112b	54806	56129	DUX4	60	-	1323	59140	10	DUX4_mRNA_genbankAF117653.3_exon1	0	1367
3de151b7-75a5-415c-b5b8-1e4631c1112b	51326	54580	D4Z4_unit	60	-	3254	59140	6	D4Z4_KpnI	0	3296
3de151b7-75a5-415c-b5b8-1e4631c1112b	51540	52913	DUX4	60	-	1373	59140	10	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
3de151b7-75a5-415c-b5b8-1e4631c1112b	51319	51409	DUX4	5	-	90	59140	10	DUX4_mRNA_genbankAF117653.3_exon2	0	92
3de151b7-75a5-415c-b5b8-1e4631c1112b	44778	51326	D4Z4_unit	60	-	6548	59140	6	D4Z4_KpnI	0	3293
3de151b7-75a5-415c-b5b8-1e4631c1112b	48276	49640	DUX4	60	-	1364	59140	10	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
